,type,id,bnf_code,nm,ingredient,ddd,ddd_uomcd,category,paragraph,Route,ddd_flag
786,vmp,324091007,0501030P0AAAEAE,Minocycline 100mg capsules,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
787,vmp,36565111000001106,0501030P0AAACAC,Minocycline 100mg modified-release capsules,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
788,vmp,324079003,0501030P0AAACAC,Minocycline 100mg modified-release capsules,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
789,vmp,39700911000001109,0501030P0AAABAB,Minocycline 100mg tablets,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
790,vmp,324093005,0501030P0AAABAB,Minocycline 100mg tablets,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
791,vmp,39719111000001104,1203020P0AAAAAA,Minocycline 2% dental gel sugar free,Minocycline hydrochloride,1.0,258684004.0,Uncategorised,Tetracyclines,Topical,1
792,vmp,39719111000001104,1203020P0AAAAAA,Minocycline 2% dental gel sugar free,Minocycline hydrochloride,1.0,258684004.0,Uncategorised,Tetracyclines,Topical,1
793,vmp,346853003,1203020P0AAAAAA,Minocycline 2% dental gel sugar free,Minocycline hydrochloride,1.0,258684004.0,Uncategorised,Tetracyclines,Topical,1
794,vmp,346853003,1203020P0AAAAAA,Minocycline 2% dental gel sugar free,Minocycline hydrochloride,1.0,258684004.0,Uncategorised,Tetracyclines,Topical,1
795,vmp,39700611000001103,0501030P0AAADAD,Minocycline 50mg capsules,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
796,vmp,324090008,0501030P0AAADAD,Minocycline 50mg capsules,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
797,vmp,39700711000001107,0501030P0AAAAAA,Minocycline 50mg tablets,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
798,vmp,324092000,0501030P0AAAAAA,Minocycline 50mg tablets,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
799,vmp,13010711000001108,0501030P0AAAFAF,Minocycline 50mg/5ml oral solution,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
800,vmp,13010811000001100,0501030P0AAAFAF,Minocycline 50mg/5ml oral suspension,Minocycline hydrochloride,200.0,258684004.0,Watch,Tetracyclines,Oral,1
801,vmp,23349111000001109,,Moxifloxacin 0.3mg/0.3ml solution for injection pre-filled syringes,Moxifloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Other,0
802,vmp,18482711000001103,1108020U0AAABAB,Moxifloxacin 0.5% eye drops,Moxifloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
803,vmp,33158911000001106,,Moxifloxacin 0.5mg/0.5ml solution for injection pre-filled syringes,Moxifloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Other,0
804,vmp,408015000,0501120Y0AAAAAA,Moxifloxacin 400mg tablets,Moxifloxacin hydrochloride,400.0,258684004.0,Watch,Quinolones,Oral,1
805,vmp,4367911000001107,0501120Y0AAAAAA,Moxifloxacin 400mg tablets,Moxifloxacin hydrochloride,400.0,258684004.0,Watch,Quinolones,Oral,1
806,vmp,36028511000001101,0501120Y0AAACAC,Moxifloxacin 400mg/250ml infusion bags,Moxifloxacin hydrochloride,400.0,258684004.0,Watch,Quinolones,Injectable,1
807,vmp,384944008,0501120Y0AAACAC,Moxifloxacin 400mg/250ml infusion bags,Moxifloxacin hydrochloride,400.0,258684004.0,Watch,Quinolones,Injectable,1
808,vmp,16756911000001108,0501120Y0AAABAB,Moxifloxacin 400mg/250ml solution for infusion bottles,Moxifloxacin hydrochloride,400.0,258684004.0,Watch,Quinolones,Injectable,1
809,vmp,36003311000001109,0501120Y0AAADAD,Moxifloxacin 400mg/5ml oral solution,Moxifloxacin hydrochloride,400.0,258684004.0,Watch,Quinolones,Oral,1
810,vmp,324579006,0501120N0AAAAAA,Nalidixic acid 300mg/5ml oral suspension,Nalidixic acid,4.0,258682000.0,Uncategorised,Quinolones,Oral,1
811,vmp,36028911000001108,0501120N0AAAFAF,Nalidixic acid 300mg/5ml oral suspension sugar free,Nalidixic acid,4.0,258682000.0,Uncategorised,Quinolones,Oral,1
812,vmp,324585004,0501120N0AAAFAF,Nalidixic acid 300mg/5ml oral suspension sugar free,Nalidixic acid,4.0,258682000.0,Uncategorised,Quinolones,Oral,1
813,vmp,324578003,0501120N0AAABAB,Nalidixic acid 500mg tablets,Nalidixic acid,4.0,258682000.0,Uncategorised,Quinolones,Oral,1
814,vmp,3864211000001105,1310011P0AAAJAJ,Neomycin 0.25% / Gramicidin 0.025% ointment,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
815,vmp,330440001,1104010D0AAADAD,Neomycin 0.5% / Betamethasone 0.1% eye ointment,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
816,vmp,331141001,1202030S0AAAAAA,Neomycin 0.5% / Chlorhexidine hydrochloride 0.1% cream,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
817,vmp,14614911000001109,1310011P0AAAAAA,Neomycin 0.5% cream,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
818,vmp,332786009,1310011P0AAAAAA,Neomycin 0.5% cream,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
819,vmp,330344009,1103010N0AAAAAA,Neomycin 0.5% eye drops,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
820,vmp,36030611000001103,1103010N0AAAEAE,Neomycin 0.5% eye drops 0.5ml unit dose preservative free,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
821,vmp,330349004,1103010N0AAAEAE,Neomycin 0.5% eye drops 0.5ml unit dose preservative free,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
822,vmp,330352007,1103010N0AAABAB,Neomycin 0.5% eye ointment,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
823,vmp,12301911000001109,0501040N0AAAJAJ,Neomycin 100mg/5ml oral solution,Neomycin sulfate,1.0,258682000.0,Watch,Aminoglycosides,Oral,1
824,vmp,370322009,,Neomycin 125mg/5ml oral solution,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Oral,0
825,vmp,324158001,0501040N0AAADAD,Neomycin 500mg tablets,Neomycin sulfate,5.0,258682000.0,Watch,Aminoglycosides,Oral,1
826,vmp,12302011000001102,0501040N0AAAIAI,Neomycin 500mg/5ml oral solution,Neomycin sulfate,1.0,258682000.0,Watch,Aminoglycosides,Oral,1
827,vmp,10823411000001103,,Neomycin sulfate powder,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Other,0
828,vmp,36030911000001109,0501040R0AAACAC,Netilmicin 100mg/1ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
829,vmp,36030911000001109,0501040R0AAACAC,Netilmicin 100mg/1ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
830,vmp,324168006,0501040R0AAACAC,Netilmicin 100mg/1ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
831,vmp,324168006,0501040R0AAACAC,Netilmicin 100mg/1ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
832,vmp,36031011000001101,0501040R0AAAEAE,Netilmicin 150mg/1.5ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
833,vmp,36031011000001101,0501040R0AAAEAE,Netilmicin 150mg/1.5ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
834,vmp,324169003,0501040R0AAAEAE,Netilmicin 150mg/1.5ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
835,vmp,324169003,0501040R0AAAEAE,Netilmicin 150mg/1.5ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
836,vmp,36031111000001100,0501040R0AAAAAA,Netilmicin 15mg/1.5ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
837,vmp,36031111000001100,0501040R0AAAAAA,Netilmicin 15mg/1.5ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
838,vmp,324166005,0501040R0AAAAAA,Netilmicin 15mg/1.5ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
839,vmp,324166005,0501040R0AAAAAA,Netilmicin 15mg/1.5ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
840,vmp,36031211000001106,0501040R0AAAFAF,Netilmicin 200mg/2ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
841,vmp,36031211000001106,0501040R0AAAFAF,Netilmicin 200mg/2ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
842,vmp,324165009,0501040R0AAAFAF,Netilmicin 200mg/2ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
843,vmp,324165009,0501040R0AAAFAF,Netilmicin 200mg/2ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
844,vmp,36031311000001103,0501040R0AAABAB,Netilmicin 50mg/1ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
845,vmp,36031311000001103,0501040R0AAABAB,Netilmicin 50mg/1ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
846,vmp,324167001,0501040R0AAABAB,Netilmicin 50mg/1ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
847,vmp,324167001,0501040R0AAABAB,Netilmicin 50mg/1ml solution for injection ampoules,Netilmicin sulfate,350.0,258684004.0,Watch,Aminoglycosides,Injectable,1
848,vmp,409156007,0501070ABAAABAB,Nitazoxanide 100mg/5ml oral suspension,Nitazoxanide,1.0,258682000.0,Uncategorised,Others,Oral,1
849,vmp,414851008,0501070ABAAAAAA,Nitazoxanide 500mg tablets,Nitazoxanide,1.0,258682000.0,Uncategorised,Others,Oral,1
850,vmp,324572002,0501130R0AAABAB,Nitrofurantoin 100mg capsules,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
851,vmp,39108511000001108,0501130R0AAAGAG,Nitrofurantoin 100mg modified-release capsules,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
852,vmp,324568001,0501130R0AAAGAG,Nitrofurantoin 100mg modified-release capsules,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
853,vmp,324559003,0501130R0AAAEAE,Nitrofurantoin 100mg tablets,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
854,vmp,12862811000001106,0501130R0AAAJAJ,Nitrofurantoin 100mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
855,vmp,12862911000001101,0501130R0AAAJAJ,Nitrofurantoin 100mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
856,vmp,12863011000001109,0501130R0AAATAT,Nitrofurantoin 10mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
857,vmp,12863111000001105,0501130R0AAATAT,Nitrofurantoin 10mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
858,vmp,12863211000001104,0501130R0AACGCG,Nitrofurantoin 11mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
859,vmp,12863311000001107,0501130R0AACGCG,Nitrofurantoin 11mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
860,vmp,12863411000001100,0501130R0AABEBE,Nitrofurantoin 12.5mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
861,vmp,12863511000001101,0501130R0AABEBE,Nitrofurantoin 12.5mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
862,vmp,12863611000001102,0501130R0AABSBS,Nitrofurantoin 125mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
863,vmp,12863711000001106,0501130R0AABSBS,Nitrofurantoin 125mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
864,vmp,12863811000001103,0501130R0AAAUAU,Nitrofurantoin 12mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
865,vmp,12863911000001108,0501130R0AAAUAU,Nitrofurantoin 12mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
866,vmp,12864011000001106,0501130R0AACECE,Nitrofurantoin 13.5mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
867,vmp,12864111000001107,0501130R0AACECE,Nitrofurantoin 13.5mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
868,vmp,12864211000001101,0501130R0AAASAS,Nitrofurantoin 13mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
869,vmp,12864311000001109,0501130R0AAASAS,Nitrofurantoin 13mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
870,vmp,12864411000001102,0501130R0AABWBW,Nitrofurantoin 14mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
871,vmp,12864511000001103,0501130R0AABWBW,Nitrofurantoin 14mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
872,vmp,12864611000001104,0501130R0AAALAL,Nitrofurantoin 15mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
873,vmp,12864711000001108,0501130R0AAALAL,Nitrofurantoin 15mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
874,vmp,12864811000001100,0501130R0AABJBJ,Nitrofurantoin 16mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
875,vmp,12864911000001105,0501130R0AABJBJ,Nitrofurantoin 16mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
876,vmp,12893811000001100,0501130R0AACICI,Nitrofurantoin 17.5mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
877,vmp,12894011000001108,0501130R0AACICI,Nitrofurantoin 17.5mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
878,vmp,12894111000001109,0501130R0AABIBI,Nitrofurantoin 17mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
879,vmp,12894211000001103,0501130R0AABIBI,Nitrofurantoin 17mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
880,vmp,12894311000001106,0501130R0AABQBQ,Nitrofurantoin 18.75mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
881,vmp,12894511000001100,0501130R0AABQBQ,Nitrofurantoin 18.75mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
882,vmp,12894611000001101,0501130R0AAAQAQ,Nitrofurantoin 18mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
883,vmp,12894711000001105,0501130R0AAAQAQ,Nitrofurantoin 18mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
884,vmp,12895111000001108,0501130R0AACDCD,Nitrofurantoin 1mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
885,vmp,12894811000001102,0501130R0AACDCD,Nitrofurantoin 1mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
886,vmp,12904811000001105,0501130R0AABDBD,Nitrofurantoin 2.5mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
887,vmp,12904111000001103,0501130R0AABDBD,Nitrofurantoin 2.5mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
888,vmp,12904211000001109,0501130R0AAAVAV,Nitrofurantoin 20mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
889,vmp,12904311000001101,0501130R0AAAVAV,Nitrofurantoin 20mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
890,vmp,12904411000001108,0501130R0AABGBG,Nitrofurantoin 22mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
891,vmp,12904511000001107,0501130R0AABGBG,Nitrofurantoin 22mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
892,vmp,12904611000001106,0501130R0AABYBY,Nitrofurantoin 24mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
893,vmp,12904711000001102,0501130R0AABYBY,Nitrofurantoin 24mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
894,vmp,12904911000001100,0501130R0AAAMAM,Nitrofurantoin 25mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
895,vmp,375489004,0501130R0AAAMAM,Nitrofurantoin 25mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
896,vmp,36565611000001103,0501130R0AAACAC,Nitrofurantoin 25mg/5ml oral suspension sugar free,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
897,vmp,324569009,0501130R0AAACAC,Nitrofurantoin 25mg/5ml oral suspension sugar free,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
898,vmp,12905011000001100,0501130R0AABCBC,Nitrofurantoin 2mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
899,vmp,12905111000001104,0501130R0AABCBC,Nitrofurantoin 2mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
900,vmp,12933911000001106,0501130R0AAAZAZ,Nitrofurantoin 30mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
901,vmp,12934011000001109,0501130R0AAAZAZ,Nitrofurantoin 30mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
902,vmp,12934111000001105,0501130R0AABUBU,Nitrofurantoin 32.5mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
903,vmp,12934211000001104,0501130R0AABUBU,Nitrofurantoin 32.5mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
904,vmp,12934311000001107,0501130R0AABPBP,Nitrofurantoin 35mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
905,vmp,12934411000001100,0501130R0AABPBP,Nitrofurantoin 35mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
906,vmp,12934511000001101,0501130R0AAAPAP,Nitrofurantoin 40mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
907,vmp,12934611000001102,0501130R0AAAPAP,Nitrofurantoin 40mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
908,vmp,12934711000001106,0501130R0AABXBX,Nitrofurantoin 45mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
909,vmp,12934811000001103,0501130R0AABXBX,Nitrofurantoin 45mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
910,vmp,12934911000001108,0501130R0AABVBV,Nitrofurantoin 4mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
911,vmp,12935011000001108,0501130R0AABVBV,Nitrofurantoin 4mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
912,vmp,12935111000001109,0501130R0AABNBN,Nitrofurantoin 5.5mg/5ml oral solution,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
913,vmp,12935211000001103,0501130R0AABNBN,Nitrofurantoin 5.5mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
914,vmp,324570005,0501130R0AAAAAA,Nitrofurantoin 50mg capsules,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
915,vmp,324558006,0501130R0AAADAD,Nitrofurantoin 50mg tablets,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
